pays,lat,long,long_dest,lat_dest,User
埼玉,139.4976783,36.1192436,37.879030099999994,-4.779535727995244,1
横浜,139.6232223,35.4662499,37.879030099999994,-4.779535727995244,1
NY,-75.8449946,43.1561681,37.879030099999994,-4.779535727995244,1
Northwest Territories,-118.0,65.0000004,37.879030099999994,-4.779535727995244,1
和歌山,135.19158,34.2322107,37.879030099999994,-4.779535727995244,1
Montreal,-73.5698065,45.5031824,37.879030099999994,-4.779535727995244,1
千葉県,140.2647303,35.549399,37.879030099999994,-4.779535727995244,1
Sete Lagoas,-44.246944,-19.466111,37.879030099999994,-4.779535727995244,1
Omaha,-95.9383758,41.2587459,37.879030099999994,-4.779535727995244,1
Onsted mi,-84.1899443,42.0061554,37.879030099999994,-4.779535727995244,1
PA,-81.1308434,8.559559,37.879030099999994,-4.779535727995244,1
PARIS,2.3200410217200766,48.8588897,37.879030099999994,-4.779535727995244,1
Paderborn,8.764869778177559,51.71895955,37.879030099999994,-4.779535727995244,1
Palermo,13.3524434,38.1112268,37.879030099999994,-4.779535727995244,1
Mongolie,103.8499736,46.8250388,37.879030099999994,-4.779535727995244,1
倉敷,133.7658834,34.6018629,37.879030099999994,-4.779535727995244,1
Memphis,-90.0516285,35.1490215,37.879030099999994,-4.779535727995244,1
Sheffield,-1.4702278,53.3806626,37.879030099999994,-4.779535727995244,1
ypsilanti michigan,-83.613055,42.2410562,37.879030099999994,-4.779535727995244,1
sicilia,14.155048,37.587794,37.879030099999994,-4.779535727995244,1
Wilmington,-75.546589,39.7459468,37.879030099999994,-4.779535727995244,1
setubal,-8.8932341,38.5241783,37.879030099999994,-4.779535727995244,1
selangor,101.304146,3.2083304,37.879030099999994,-4.779535727995244,1
Windsor,-0.6040964041849046,51.483757749999995,37.879030099999994,-4.779535727995244,1
scicli,14.685138499439084,36.774843399999995,37.879030099999994,-4.779535727995244,1
sask Canada,-105.171727,53.2199736,37.879030099999994,-4.779535727995244,1
roswell ga,-84.360022,34.02332,37.879030099999994,-4.779535727995244,1
roma,12.4829321,41.8933203,37.879030099999994,-4.779535727995244,1
redbourn,-0.3965306432128057,51.79163295,37.879030099999994,-4.779535727995244,1
Wisconsin,-89.6884637,44.4308975,37.879030099999994,-4.779535727995244,1
oxford,-1.2578499,51.7520131,37.879030099999994,-4.779535727995244,1
ohio,-82.6881395,40.2253569,37.879030099999994,-4.779535727995244,1
new york,-74.0060152,40.7127281,37.879030099999994,-4.779535727995244,1
Yalta,34.1586871,44.4970713,37.879030099999994,-4.779535727995244,1
Yorba Linda,-117.8249705,33.8901096,37.879030099999994,-4.779535727995244,1
londra,-0.1276474,51.5073219,37.879030099999994,-4.779535727995244,1
ajaccio,8.7376029,41.9263991,37.879030099999994,-4.779535727995244,1
bayern,12.048021365471286,48.91752975,37.879030099999994,-4.779535727995244,1
levane,11.6186642,43.4985602,37.879030099999994,-4.779535727995244,1
harrisburg,-76.8861122,40.2663107,37.879030099999994,-4.779535727995244,1
granada,-3.5995337,37.1734995,37.879030099999994,-4.779535727995244,1
florida,-81.4639835,27.7567667,37.879030099999994,-4.779535727995244,1
firenze,11.2555757,43.7698712,37.879030099999994,-4.779535727995244,1
doncaster,-1.1335312,53.5227681,37.879030099999994,-4.779535727995244,1
boulogne billancourt,2.240206,48.8356649,37.879030099999994,-4.779535727995244,1
dawsonville ga,-84.1190804,34.4212053,37.879030099999994,-4.779535727995244,1
bristol,-2.5972985,51.4538022,37.879030099999994,-4.779535727995244,1
castelfiorentino,10.9712484,43.6056068,37.879030099999994,-4.779535727995244,1
st maur des fossés,2.4853015,48.8033057,37.879030099999994,-4.779535727995244,1
Washington,-77.0365427,38.8950368,37.879030099999994,-4.779535727995244,1
Varese,8.754157594917665,45.83971285,37.879030099999994,-4.779535727995244,1
vancouver canada,-123.113952,49.2608724,37.879030099999994,-4.779535727995244,1
Shoreline,-122.3437497,47.7564667,37.879030099999994,-4.779535727995244,1
ciudad autónoma de Buenos Aires,-58.4370894,-34.6075682,37.879030099999994,-4.779535727995244,1
Short Hills,-74.3254271,40.7478786,37.879030099999994,-4.779535727995244,1
Sieghartskirchen,16.0117674,48.2560122,37.879030099999994,-4.779535727995244,1
voghera,9.0085929,44.9928402,37.879030099999994,-4.779535727995244,1
vihiers,-0.5317464917914201,47.14716795,37.879030099999994,-4.779535727995244,1
Staffordshire,-2.0074546723348115,52.824694199999996,37.879030099999994,-4.779535727995244,1
Stirling,-3.9360012,56.1181242,37.879030099999994,-4.779535727995244,1
Sydney,150.9568559523945,-33.768528,37.879030099999994,-4.779535727995244,1
Taylorville,-89.294533,39.548935,37.879030099999994,-4.779535727995244,1
Tennessee,-86.2820081,35.7730076,37.879030099999994,-4.779535727995244,1
varese,8.754157594917665,45.83971285,37.879030099999994,-4.779535727995244,1
The Cincinnati Region,-72.3331794,-37.479288,37.879030099999994,-4.779535727995244,1
Toulouse,1.4442469,43.6044622,37.879030099999994,-4.779535727995244,1
Var,6.2664620128919,43.4173592,37.879030099999994,-4.779535727995244,1
uk,-3.2765753,54.7023545,37.879030099999994,-4.779535727995244,1
Trieste,13.7772781,45.6496485,37.879030099999994,-4.779535727995244,1
Tucson,-110.9748477,32.2228765,37.879030099999994,-4.779535727995244,1
toronto,-79.3839347,43.6534817,37.879030099999994,-4.779535727995244,1
USA,-99.00906717303353,36.81843005,37.879030099999994,-4.779535727995244,1
Ukraine,31.2718321,49.4871968,37.879030099999994,-4.779535727995244,1
United States,-99.00906717303353,36.81843005,37.879030099999994,-4.779535727995244,1
sun city center,-82.351759,27.718086,37.879030099999994,-4.779535727995244,1
sud de la FRANCE,-82.7654934,34.6122634,37.879030099999994,-4.779535727995244,1
VA,-78.4927721,37.1232245,37.879030099999994,-4.779535727995244,1
storrington,-0.45555,50.9184454,37.879030099999994,-4.779535727995244,1
VOLVIC,3.0375701,45.872542,37.879030099999994,-4.779535727995244,1
Vancouver,-123.113952,49.2608724,37.879030099999994,-4.779535727995244,1
  NSW,147.2869493,-31.8759835,37.879030099999994,-4.779535727995244,1
Belgique,4.6667145,50.6402809,37.879030099999994,-4.779535727995244,1
Massachusetts,-72.032366,42.3788774,37.879030099999994,-4.779535727995244,1
 Ontario,-86.000977,50.000678,37.879030099999994,-4.779535727995244,1
 Siracusa,15.2907196,37.0646139,37.879030099999994,-4.779535727995244,1
 Singapore,103.8194992,1.357107,37.879030099999994,-4.779535727995244,1
 Québec,-71.8258668,52.4760892,37.879030099999994,-4.779535727995244,1
 Paraguay,-58.1693445,-23.3165935,37.879030099999994,-4.779535727995244,1
 Pakistan,71.247499,30.3308401,37.879030099999994,-4.779535727995244,1
 PI,10.679791173704576,43.4714722,37.879030099999994,-4.779535727995244,1
 ONtario,-86.000977,50.000678,37.879030099999994,-4.779535727995244,1
Antwerp,4.3997081,51.2211097,37.879030099999994,-4.779535727995244,1
 Nouvelle-Calédonie,165.4880773,-21.3019905,37.879030099999994,-4.779535727995244,1
 Nouveau-Mexique,-105.993007,34.5708167,37.879030099999994,-4.779535727995244,1
 North Carolina,-79.0392919,35.6729639,37.879030099999994,-4.779535727995244,1
 Nicaragua,-85.2936911,12.6090157,37.879030099999994,-4.779535727995244,1
 New Jersey,-74.4041622,40.0757384,37.879030099999994,-4.779535727995244,1
 Nederland,5.38721,52.15517,37.879030099999994,-4.779535727995244,1
 South Africa,24.991639,-28.8166236,37.879030099999994,-4.779535727995244,1
 Switzerland,8.2319736,46.7985624,37.879030099999994,-4.779535727995244,1
 Taichung,120.6478282,24.163162,37.879030099999994,-4.779535727995244,1
 Taipei,121.5636796,25.0375198,37.879030099999994,-4.779535727995244,1
 Texas,-99.68300099546674,31.168570000000003,37.879030099999994,-4.779535727995244,1
 Texas ya'll,-1.4465283,48.2674609,37.879030099999994,-4.779535727995244,1
 USA,-99.00906717303353,36.81843005,37.879030099999994,-4.779535727995244,1
 Venezuela,-66.1109318,8.0018709,37.879030099999994,-4.779535727995244,1
 WA,-120.212613,47.2868352,37.879030099999994,-4.779535727995244,1
 Yukon,-136.002502,63.000147,37.879030099999994,-4.779535727995244,1
 fl,-81.4639835,27.7567667,37.879030099999994,-4.779535727995244,1
 sc,-80.4363743,33.6874388,37.879030099999994,-4.779535727995244,1
 the State,-117.1817339,34.056324,37.879030099999994,-4.779535727995244,1
 Égypte,29.2675469,26.2540493,37.879030099999994,-4.779535727995244,1
 Россия,97.7453061,64.6863136,37.879030099999994,-4.779535727995244,1
Alaska,-149.680909,64.4459613,37.879030099999994,-4.779535727995244,1
Albas,2.7349282,43.0057996,37.879030099999994,-4.779535727995244,1
 N. Carolina,-79.0392919,35.6729639,37.879030099999994,-4.779535727995244,1
 Monténégro,19.5180992,42.9868853,37.879030099999994,-4.779535727995244,1
 Mongolie,103.8499736,46.8250388,37.879030099999994,-4.779535727995244,1
 GO,-50.1392928,-15.9323662,37.879030099999994,-4.779535727995244,1
 Alberta,-115.002136,55.001251,37.879030099999994,-4.779535727995244,1
 Arabie Saoudite,42.3528328,25.6242618,37.879030099999994,-4.779535727995244,1
 Bangladesh,90.00386523825051,23.5031022,37.879030099999994,-4.779535727995244,1
 Birmanie (Myanmar),95.9999652,17.1750495,37.879030099999994,-4.779535727995244,1
 Bolivie,-64.9912286,-17.0568696,37.879030099999994,-4.779535727995244,1
 Bulgarie,25.4856617,42.6073975,37.879030099999994,-4.779535727995244,1
 CA,-107.991707,61.0666922,37.879030099999994,-4.779535727995244,1
 Co,-72.9088133,4.099917,37.879030099999994,-4.779535727995244,1
 Colorado,-105.607716,38.7251776,37.879030099999994,-4.779535727995244,1
 Connecticut,-72.7342163,41.6500201,37.879030099999994,-4.779535727995244,1
 Dakota du Sud,-100.348761,44.6471761,37.879030099999994,-4.779535727995244,1
 England,-1.2649062,52.5310214,37.879030099999994,-4.779535727995244,1
 FL,-81.4639835,27.7567667,37.879030099999994,-4.779535727995244,1
 Florida,-81.4639835,27.7567667,37.879030099999994,-4.779535727995244,1
 Guadeloupe,-61.68712602138846,16.230510250000002,37.879030099999994,-4.779535727995244,1
 Mexico,-102.26751579375113,23.553556999999998,37.879030099999994,-4.779535727995244,1
 Ile de La Réunion,55.536480112992315,-21.130737949999997,37.879030099999994,-4.779535727995244,1
 Illinois,-89.4337288,40.0796606,37.879030099999994,-4.779535727995244,1
 India,78.6677428,22.3511148,37.879030099999994,-4.779535727995244,1
 Indiana,-86.1746933,40.3270127,37.879030099999994,-4.779535727995244,1
 Iowa,-93.3122705,41.9216734,37.879030099999994,-4.779535727995244,1
 Iran,54.5643516,32.6475314,37.879030099999994,-4.779535727995244,1
 Iraq,44.1749775,33.0955793,37.879030099999994,-4.779535727995244,1
 Ireland,-7.9794599,52.865196,37.879030099999994,-4.779535727995244,1
 Le Salvador,2.222078270433528,48.89546595,37.879030099999994,-4.779535727995244,1
 Lettonie,24.7537645,56.8406494,37.879030099999994,-4.779535727995244,1
 Lituanie,23.7499997,55.3500003,37.879030099999994,-4.779535727995244,1
 Malaysia,102.2656823,4.5693754,37.879030099999994,-4.779535727995244,1
 Malte,14.4476911,35.8885993,37.879030099999994,-4.779535727995244,1
 Massachusetts,-72.032366,42.3788774,37.879030099999994,-4.779535727995244,1
Allemagne,10.4234469,51.0834196,37.879030099999994,-4.779535727995244,1
Argentina,-64.9672817,-34.9964963,37.879030099999994,-4.779535727995244,1
